state,poll_grade,sample_size,voter_type,poll_weight,dem_cand,rep_cand,poll_duration,poll_methodology,days_before_election
Ohio,A-,775.0,lv,0.1469198,0.39590600000000004,0.4323665,9.0,Phone,62.0
Ohio,B,994.0,lv,0.146101,0.47970840000000003,0.4123998,2.0,Online,60.0
South Carolina,B+,1290.0,v,0.1459882,0.40583290000000005,0.4490315,1.0,Phone,90.0
Connecticut,B,340.0,lv,0.1458021,0.4795325,0.39420940000000004,4.0,Online,15.0
Texas,C-,2377.0,lv,0.1450256,0.38336420000000004,0.4746629,8.0,Online,11.0
North Carolina,B+,644.0,lv,0.14501979999999998,0.4504404,0.47508990000000006,4.0,Phone,53.0
Virginia,C-,2518.0,lv,0.1444879,0.4733809,0.39460029999999996,8.0,Online,11.0
Nevada,B+,815.0,lv,0.1436977,0.43693170000000003,0.41476820000000003,1.0,Phone,62.0
Texas,B+,944.0,lv,0.1435733,0.39119840000000006,0.47229459999999995,2.0,Phone,86.0
Missouri,B,600.0,lv,0.1423336,0.3575201,0.4784335,4.0,Phone,56.0
Florida,C,617.0,lv,0.1422704,0.4538755,0.437067,5.0,Phone,49.0
North Carolina,B-,694.0,lv,0.1415912,0.4436553,0.4250233,0.0,Phone,46.0
Maine,B+,206.0,lv,0.1414971,0.4983047,0.2976995,5.0,Phone,49.0
Maine,B+,207.0,lv,0.14080079999999998,0.3313222,0.4902725,5.0,Phone,49.0
Wisconsin,A+,404.0,lv,0.1394091,0.4406715,0.4100611,3.0,Phone,70.0
Indiana,B,600.0,lv,0.1392411,0.3824537,0.4722157,2.0,Phone,61.0
New York,C-,1630.0,lv,0.1385192,0.5531913,0.3253109,8.0,Online,11.0
Oregon,B,403.0,lv,0.13733299999999998,0.5333679,0.3292518,4.0,Online,15.0
Kansas,B,281.0,lv,0.13722520000000002,0.408934,0.3999136,4.0,Online,15.0
Pennsylvania,A-,778.0,lv,0.13672279999999998,0.46502590000000005,0.41103850000000003,9.0,Phone,62.0
South Carolina,B,322.0,lv,0.13479639999999998,0.34838159999999996,0.480336,4.0,Online,15.0
Florida,A-,761.0,lv,0.1345183,0.45574329999999996,0.45212109999999994,9.0,Phone,62.0
North Carolina,A-,751.0,lv,0.13363970000000003,0.4443119,0.39996109999999996,9.0,Phone,62.0
Tennessee,B,375.0,lv,0.1335115,0.3231166,0.5105579,4.0,Online,15.0
Pennsylvania,A+,402.0,lv,0.1327906,0.4886732,0.427637,3.0,Phone,71.0
District of Columbia,B,64.0,lv,0.13251129999999997,0.6621503,0.18869629999999998,4.0,Online,15.0
Iowa,B,378.0,lv,0.13189410000000001,0.4479271,0.38208870000000006,4.0,Online,15.0
Rhode Island,B,60.0,lv,0.1316932,0.5120541,0.35987949999999996,4.0,Online,15.0
Pennsylvania,C-,2512.0,lv,0.1301654,0.45341299999999995,0.4244802,8.0,Online,11.0
Alabama,B,390.0,lv,0.13005070000000002,0.2706772,0.6388111999999999,4.0,Online,15.0
North Carolina,B+,500.0,lv,0.1294039,0.4300883,0.4700324000000001,2.0,Phone,62.0
Ohio,B+,1134.0,lv,0.12907069999999998,0.44988009999999995,0.42301920000000004,1.0,Phone,73.0
Maine,C,892.0,lv,0.1286862,0.4536039,0.39608530000000003,2.0,Phone,30.0
Hawaii,B,72.0,lv,0.1282856,0.5132584,0.3465829,4.0,Online,15.0
Arizona,A-,883.0,lv,0.1270819,0.3684962,0.4545223,6.0,Online,26.0
Georgia,B,988.0,lv,0.12699739999999998,0.4238214,0.4788695,2.0,Online,88.0
New Hampshire,B+,585.0,lv,0.1266384,0.446196,0.4093116,1.0,Phone,69.0
North Carolina,C+,875.0,lv,0.1265383,0.4620597,0.44786729999999997,7.0,Phone,14.0
Ohio,C+,875.0,lv,0.1265383,0.41174109999999997,0.45928309999999994,7.0,Phone,14.0
Florida,C+,875.0,lv,0.1265383,0.4517736,0.4591386,7.0,Phone,14.0
Pennsylvania,C+,875.0,lv,0.1265383,0.481917,0.4185014,7.0,Phone,14.0
Texas,A-,405.0,lv,0.1255242,0.3695657,0.5302773000000001,6.0,Online,19.0
Delaware,B,74.0,lv,0.1243682,0.38864139999999997,0.4054919,4.0,Online,15.0
Illinois,A-,371.0,lv,0.12361040000000001,0.5542321,0.28667790000000004,6.0,Online,19.0
South Carolina,B-,600.0,lv,0.12250950000000001,0.4033862,0.44018979999999996,3.0,Phone,79.0
Maine,B,800.0,lv,0.1222701,0.46231540000000004,0.36820440000000004,3.0,Phone,64.0
Wisconsin,B+,1054.0,lv,0.1208507,0.4704265,0.4141751,1.0,Phone,73.0
Massachusetts,B,410.0,lv,0.1200998,0.5483899,0.3180203,4.0,Online,15.0
North Carolina,A-,1056.0,lv,0.11879880000000001,0.4456197,0.43333420000000006,6.0,Online,26.0
Virginia,C+,841.0,lv,0.11878419999999999,0.4550994,0.4084862,9.0,Phone,49.0
District of Columbia,C-,555.0,lv,0.1176573,0.8520266,0.0634159,8.0,Online,13.0
Georgia,B,468.0,lv,0.11743150000000001,0.3875974,0.4748656,4.0,Online,15.0
Michigan,D,1241.0,lv,0.1163703,0.47184470000000006,0.4168648,0.0,Phone,16.0
Maryland,B,411.0,lv,0.11531210000000001,0.5281577,0.33237559999999994,4.0,Online,15.0
North Carolina,B,1088.0,lv,0.11473210000000002,0.47862940000000004,0.44336220000000004,3.0,Online,67.0
New York,A-,346.0,lv,0.1142384,0.5230912,0.3168518,6.0,Online,19.0
New Hampshire,B,56.0,lv,0.11370819999999998,0.3408653,0.4577855,4.0,Online,15.0
Michigan,B+,500.0,lv,0.11346099999999999,0.45628040000000003,0.4108542,2.0,Phone,76.0
Pennsylvania,B+,814.0,lv,0.11279489999999999,0.4616532,0.4219228,1.0,Phone,69.0
Virginia,B-,892.0,lv,0.11230319999999999,0.4424109,0.39768169999999997,3.0,Phone,39.0
California,C-,2431.0,lv,0.111804,0.5231843,0.315337,8.0,Online,11.0
Colorado,B,611.0,lv,0.11168,0.4510257,0.33639470000000005,4.0,Online,15.0
Florida,C-,3129.0,lv,0.1114251,0.4532784,0.4449843,8.0,Online,11.0
Vermont,A-,102.0,lv,0.1104642,0.45331720000000003,0.2151418,20.0,Online,33.0
Iowa,A,899.0,rv,0.11021760000000001,0.365284,0.4155708,4.0,Phone,93.0
Oregon,B,517.0,rv,0.10961760000000001,0.4304881,0.3155541,5.0,Phone,63.0
New Hampshire,C-,569.0,lv,0.1090731,0.4556918,0.3844911,8.0,Online,23.0
Iowa,C-,1135.0,lv,0.10902,0.38587400000000005,0.4707553,8.0,Online,23.0
Alaska,C-,462.0,lv,0.1085675,0.29261440000000005,0.4708038,8.0,Online,13.0
Wyoming,C-,388.0,lv,0.10803030000000001,0.2327577,0.6001673000000001,8.0,Online,13.0
New Hampshire,B+,977.0,lv,0.10657509999999999,0.4451086,0.4010451,2.0,Phone,72.0
Maine,B,137.0,lv,0.10595550000000001,0.41280320000000004,0.446595,4.0,Online,20.0
Arizona,B,591.0,lv,0.10580070000000001,0.4434919,0.4295565,4.0,Online,15.0
Washington,B,517.0,lv,0.1056017,0.4986105,0.364607,4.0,Online,15.0
South Dakota,C-,418.0,lv,0.10528130000000001,0.3027464,0.5402171,8.0,Online,13.0
South Carolina,B-,768.0,rv,0.1052215,0.3870357,0.43802479999999994,2.0,Phone,83.0
New York,B-,1717.0,rv,0.1047938,0.4980188,0.37381929999999997,4.0,Phone,92.0
Alaska,B,111.0,lv,0.1045137,0.3279285,0.45114259999999995,4.0,Online,20.0
Maine,B,400.0,lv,0.10401220000000001,0.5430706,0.32033290000000003,3.0,Phone,64.0
Maine,B,400.0,lv,0.10401220000000001,0.3834745,0.4239481,3.0,Phone,64.0
Pennsylvania,C+,875.0,lv,0.10316199999999999,0.4428852,0.4351231,7.0,Phone,19.0
Florida,C+,875.0,lv,0.10316199999999999,0.47277450000000004,0.435984,7.0,Phone,19.0
Ohio,C+,875.0,lv,0.10316199999999999,0.4227494,0.4561792,7.0,Phone,19.0
North Carolina,C+,875.0,lv,0.10316199999999999,0.4629953,0.4342664,7.0,Phone,19.0
Minnesota,B,596.0,lv,0.1028762,0.41258629999999996,0.3728257,4.0,Online,15.0
Michigan,A-,1168.0,lv,0.10258189999999999,0.4137786,0.3785329,6.0,Online,26.0
Michigan,B,596.0,lv,0.1024547,0.43584809999999996,0.3975066,4.0,Online,15.0
Montana,C-,549.0,lv,0.1021336,0.3326593,0.5206046,8.0,Online,13.0
North Dakota,C-,372.0,lv,0.10188539999999999,0.2924887,0.5313627,8.0,Online,13.0
Georgia,B-,1604.0,rv,0.1018558,0.40580459999999996,0.45854040000000007,4.0,Phone,92.0
North Carolina,A+,401.0,lv,0.1017052,0.44659820000000006,0.44891490000000006,3.0,Phone,77.0
Georgia,C-,2433.0,lv,0.101368,0.42371590000000003,0.45334490000000005,8.0,Online,11.0
New Hampshire,B,89.0,lv,0.10107360000000001,0.46596350000000003,0.3794814,4.0,Online,20.0
Maine,B-,2046.0,rv,0.1005718,0.4503629,0.3694081,4.0,Phone,92.0
Georgia,B,600.0,lv,0.1003021,0.4369715,0.48282850000000005,1.0,Phone,47.0
Delaware,B,113.0,lv,0.1001939,0.4196399,0.3615211,4.0,Online,20.0
Mississippi,C-,635.0,lv,0.0999924,0.40545970000000003,0.4657036,6.0,Online,9.0
Florida,C-,619.0,lv,0.09995239999999998,0.46929049999999994,0.4813748,1.0,Phone,40.0
Virginia,B,546.0,lv,0.0998914,0.4777404,0.38635240000000004,4.0,Online,15.0
Michigan,B,800.0,lv,0.09955019999999999,0.4676017,0.4119663,3.0,Phone,72.0
Nebraska,C-,513.0,lv,0.0994278,0.3028605,0.5197104,8.0,Online,13.0
Rhode Island,C-,412.0,lv,0.0992702,0.47461240000000005,0.3583945,6.0,Online,9.0
West Virginia,C-,410.0,lv,0.0991963,0.2728405,0.6097990999999999,8.0,Online,13.0
Mississippi,C,1084.0,lv,0.0991567,0.3999445,0.5511345,0.0,Phone,89.0
North Carolina,A-,803.0,lv,0.0991355,0.4584707,0.46179200000000004,5.0,Phone,77.0
Georgia,C-,568.0,lv,0.0989563,0.43047559999999996,0.4790893,0.0,Phone,55.0
California,A-,503.0,lv,0.0984807,0.6215463,0.2696571,6.0,Online,19.0
New Hampshire,C-,635.0,lv,0.09829,0.44467,0.3582114,6.0,Online,9.0
Vermont,C-,422.0,lv,0.0982789,0.4947518,0.24795170000000002,6.0,Online,9.0
Rhode Island,C-,540.0,lv,0.0960743,0.4720304,0.383399,8.0,Online,13.0
Hawaii,C-,437.0,lv,0.0958298,0.5048220999999999,0.30772849999999996,6.0,Online,9.0
Delaware,C-,429.0,lv,0.0957605,0.49512459999999997,0.37676790000000004,6.0,Online,9.0
New Mexico,C-,889.0,lv,0.0954103,0.3959055,0.35011070000000005,8.0,Online,23.0
Colorado,A,899.0,rv,0.0952652,0.42530270000000003,0.356095,6.0,Phone,90.0
Florida,A-,631.0,lv,0.09517769999999999,0.46712699999999996,0.4602582,6.0,Online,19.0
Virginia,A,897.0,rv,0.0950835,0.4436627,0.3721627,6.0,Phone,90.0
Indiana,B,658.0,lv,0.0950529,0.3874731,0.4118068,4.0,Online,15.0
Montana,C-,382.0,lv,0.0949806,0.3649386,0.4773585,6.0,Online,9.0
Delaware,C-,581.0,lv,0.09487380000000001,0.5130178,0.34901150000000003,8.0,Online,13.0
Missouri,B,602.0,lv,0.0947789,0.39652099999999996,0.4379383,4.0,Online,15.0
Maryland,C-,696.0,lv,0.0947655,0.6151849,0.2665765,6.0,Online,9.0
Wisconsin,B,763.0,lv,0.09469830000000001,0.46411700000000006,0.3439891,4.0,Online,15.0
Arkansas,C-,446.0,lv,0.0946911,0.3551615,0.5266506999999999,6.0,Online,9.0
Washington,C-,699.0,lv,0.0944556,0.5149009999999999,0.3374779,6.0,Online,9.0
New Jersey,C-,674.0,lv,0.0941591,0.5350317,0.33706270000000005,6.0,Online,9.0
Oklahoma,C-,430.0,lv,0.09351219999999999,0.2851984,0.5665334,6.0,Online,9.0
Ohio,A+,402.0,lv,0.0932993,0.43770200000000004,0.42252590000000007,3.0,Phone,79.0
Idaho,C-,407.0,lv,0.09301160000000001,0.294999,0.48716679999999996,6.0,Online,9.0
Oklahoma,C-,573.0,lv,0.0929848,0.2931601,0.5583789,8.0,Online,13.0
Nevada,C-,884.0,lv,0.0927204,0.3859565999999999,0.45906279999999994,8.0,Online,23.0
Alaska,C-,294.0,lv,0.0921692,0.37491529999999995,0.4674324,6.0,Online,9.0
North Carolina,B,573.0,lv,0.0920702,0.4020172,0.46766640000000004,4.0,Online,15.0
District of Columbia,C-,314.0,lv,0.09155310000000001,0.8546103,0.038400809999999994,6.0,Online,9.0
Connecticut,C-,488.0,lv,0.0911151,0.49491240000000003,0.38744170000000006,6.0,Online,9.0
Hawaii,B,94.0,lv,0.09110739999999999,0.5372898,0.3560215,4.0,Online,20.0
Arkansas,C-,570.0,lv,0.0909222,0.32308890000000007,0.5386954,8.0,Online,13.0
Tennessee,C-,644.0,lv,0.09048189999999999,0.36309290000000005,0.5086775,8.0,Online,13.0
Maine,C-,386.0,lv,0.09046110000000002,0.4847639,0.3779133,6.0,Online,9.0
Missouri,A+,401.0,lv,0.09023660000000001,0.43730209999999997,0.4710436,3.0,Phone,78.0
Tennessee,A-,433.0,lv,0.089925,0.3287762,0.4554871,13.0,Online,19.0
Vermont,C-,502.0,lv,0.0897047,0.5122993,0.2522044,8.0,Online,13.0
Maryland,C-,1046.0,lv,0.0896198,0.6031340000000001,0.2784952,8.0,Online,13.0
California,B,601.0,rv,0.0895538,0.5097735999999999,0.3688506,7.0,Phone,70.0
Indiana,C-,592.0,lv,0.0893924,0.35519290000000003,0.48655099999999996,6.0,Online,9.0
Illinois,C-,957.0,lv,0.0892174,0.5151257,0.3367642,6.0,Online,9.0
Idaho,C-,500.0,lv,0.0889096,0.27277559999999995,0.5000874000000001,8.0,Online,13.0
Massachusetts,C-,707.0,lv,0.088766,0.5646309,0.27833559999999996,6.0,Online,9.0
Wyoming,C-,251.0,lv,0.0885827,0.2149896,0.6171964000000001,6.0,Online,9.0
West Virginia,C-,294.0,lv,0.0880335,0.2550326,0.5870599,6.0,Online,9.0
Rhode Island,B,70.0,lv,0.08755210000000001,0.4974777,0.4132486,4.0,Online,20.0
Alabama,C-,410.0,lv,0.087286,0.3454025,0.5358853,6.0,Online,9.0
Iowa,C-,905.0,lv,0.0872571,0.3849615,0.4372857,6.0,Online,9.0
New Jersey,B,813.0,lv,0.08714329999999999,0.48576250000000004,0.35988709999999996,4.0,Online,15.0
New Hampshire,C-,861.0,lv,0.086885,0.4721416,0.3629051,8.0,Online,13.0
New Hampshire,B,820.0,rv,0.0866034,0.4450881,0.38846899999999995,1.0,Phone,92.0
Missouri,C-,568.0,lv,0.0860723,0.3751659,0.4566368,6.0,Online,9.0
North Dakota,C-,260.0,lv,0.0858926,0.3048501,0.5476396,6.0,Online,9.0
Washington,A-,488.0,lv,0.08587589999999999,0.44032119999999997,0.43620950000000003,13.0,Online,19.0
Tennessee,C-,455.0,lv,0.085873,0.3751636,0.5066440999999999,6.0,Online,9.0
New Mexico,C-,892.0,lv,0.0857816,0.4350118,0.32712600000000003,6.0,Online,9.0
Kentucky,C-,426.0,lv,0.0856632,0.2730718,0.6087713000000001,8.0,Online,13.0
Connecticut,C-,614.0,lv,0.0854919,0.4926088,0.370829,8.0,Online,13.0
Louisiana,C-,435.0,lv,0.08539429999999999,0.3634525,0.5370796,8.0,Online,13.0
Utah,C-,988.0,lv,0.0845951,0.2849064,0.3268038,6.0,Online,9.0
Florida,B-,821.0,rv,0.08440750000000001,0.47605220000000004,0.4698989,0.0,Phone,35.0
South Dakota,C-,266.0,lv,0.08412539999999999,0.2749838,0.5472149000000001,6.0,Online,9.0
Oregon,C-,614.0,lv,0.0839254,0.4949308,0.35738329999999996,6.0,Online,9.0
Hawaii,C-,504.0,lv,0.0834337,0.47243470000000004,0.34160240000000003,8.0,Online,13.0
Minnesota,C-,639.0,lv,0.0834314,0.4549922,0.3771883,6.0,Online,9.0
Missouri,C-,797.0,lv,0.0832034,0.3530973,0.4986578,8.0,Online,13.0
Mississippi,C-,800.0,lv,0.08257189999999999,0.4036637,0.5061407,8.0,Online,13.0
Nevada,C-,887.0,lv,0.0821716,0.4150936,0.42686630000000003,6.0,Online,9.0
Indiana,A-,354.0,lv,0.0820223,0.3554051,0.49131679999999994,13.0,Online,19.0
Vermont,B,91.0,lv,0.08201389999999999,0.5286852,0.2989347,4.0,Online,20.0
Missouri,A-,321.0,lv,0.0816084,0.34981900000000005,0.4909988,13.0,Online,19.0
Indiana,C-,784.0,lv,0.0814716,0.3331494,0.5084264000000001,8.0,Online,13.0
Alabama,C-,486.0,lv,0.0812523,0.3435535,0.5266308000000001,8.0,Online,13.0
Nebraska,C-,328.0,lv,0.0810362,0.315043,0.507027,6.0,Online,9.0
Maryland,A-,369.0,lv,0.08088660000000002,0.5135814,0.2993024,13.0,Online,19.0
Arkansas,B,238.0,lv,0.0806842,0.3207948,0.5250942,4.0,Online,20.0
Kansas,C-,1176.0,lv,0.0802443,0.345017,0.4671096,6.0,Online,9.0
West Virginia,C+,386.0,lv,0.08021360000000001,0.32314390000000004,0.5424038,19.0,Phone,72.0
Wisconsin,C-,1076.0,lv,0.08018969999999999,0.4159032,0.40015749999999994,8.0,Online,23.0
Colorado,A-,445.0,lv,0.0798953,0.41831870000000004,0.41349220000000003,13.0,Online,19.0
Missouri,A,1943.0,lv,0.0793428,0.3810512,0.4913734,4.0,Phone,107.0
Idaho,B,182.0,lv,0.07901339999999998,0.313653,0.46507469999999995,4.0,Online,20.0
Ohio,B,832.0,lv,0.0790007,0.36149859999999995,0.4451823,4.0,Online,15.0
District of Columbia,B,66.0,lv,0.078472,0.7048747,0.1562715,4.0,Online,20.0
Wisconsin,C-,1059.0,lv,0.0783587,0.43500820000000007,0.4071376,6.0,Online,9.0
Pennsylvania,B+,1194.0,lv,0.07796180000000001,0.47072800000000004,0.43327659999999996,1.0,Phone,73.0
Maine,C-,410.0,lv,0.0778971,0.5023225,0.36210099999999995,8.0,Online,13.0
Indiana,A+,403.0,lv,0.07772530000000001,0.3656767,0.5028384,3.0,Phone,84.0
Iowa,C-,1337.0,lv,0.07763560000000001,0.39270340000000004,0.45040820000000004,8.0,Online,13.0
Minnesota,A-,499.0,lv,0.07761080000000001,0.41728590000000004,0.33193150000000005,13.0,Online,19.0
Louisiana,C-,320.0,lv,0.0774637,0.3453501,0.5360516999999999,6.0,Online,9.0
Massachusetts,A-,476.0,lv,0.0774008,0.5460804,0.2670481,13.0,Online,19.0
Kentucky,C-,318.0,lv,0.076851,0.2951526,0.5866788000000001,6.0,Online,9.0
Pennsylvania,A-,1153.0,lv,0.0767257,0.4436141,0.4291718,6.0,Online,26.0
Iowa,B+,500.0,lv,0.0765434,0.3783332,0.41501109999999997,2.0,Phone,90.0
Arizona,C-,1342.0,lv,0.0748268,0.415047,0.4270143,6.0,Online,9.0
Pennsylvania,B,839.0,lv,0.0747444,0.4368745,0.4602006,4.0,Online,15.0
Florida,B+,625.0,lv,0.0746508,0.4477432,0.45270309999999997,2.0,Phone,76.0
South Dakota,B,101.0,lv,0.0743943,0.32983049999999997,0.5214499,4.0,Online,20.0
South Carolina,C-,1764.0,lv,0.07426160000000001,0.4053529,0.45604279999999997,6.0,Online,9.0
Wyoming,B,76.0,lv,0.0740414,0.32103909999999997,0.5423825999999999,4.0,Online,20.0
Nevada,B,259.0,lv,0.07391489999999999,0.41449379999999997,0.4381798,4.0,Online,20.0
New Mexico,B,249.0,lv,0.0737675,0.44757210000000003,0.34282609999999997,4.0,Online,20.0
Virginia,B,801.0,lv,0.0736942,0.4361499,0.4260703,4.0,Phone,72.0
Colorado,C-,1417.0,lv,0.0733905,0.42496079999999997,0.387288,6.0,Online,9.0
Washington,C-,782.0,lv,0.0728863,0.4925868,0.3509266,8.0,Online,13.0
West Virginia,B,111.0,lv,0.0723546,0.31560309999999997,0.5333852,4.0,Online,20.0
Illinois,C-,1274.0,lv,0.072253,0.50302,0.34900149999999996,8.0,Online,13.0
Nebraska,B,227.0,lv,0.0722325,0.3648185,0.4677653,4.0,Online,20.0
Illinois,B,1053.0,lv,0.071824,0.4172437,0.3767819,4.0,Online,15.0
Mississippi,B,237.0,lv,0.0718224,0.35903859999999993,0.5259428,4.0,Online,20.0
Florida,A+,402.0,lv,0.07169760000000001,0.4860196,0.4244042,3.0,Phone,85.0
New York,B,1089.0,lv,0.07097510000000001,0.4861382,0.3641506,4.0,Online,15.0
New Mexico,C-,1175.0,lv,0.0701045,0.4028004,0.3499774,8.0,Online,13.0
New Jersey,C-,703.0,lv,0.06989010000000001,0.5128387999999999,0.35980670000000003,8.0,Online,13.0
Massachusetts,C-,787.0,lv,0.0697965,0.5820662,0.3032399,8.0,Online,13.0
Louisiana,B,312.0,lv,0.06952330000000001,0.3066755,0.5966112,4.0,Online,20.0
North Carolina,C-,1383.0,lv,0.0691279,0.45526759999999994,0.4263136,6.0,Online,9.0
Kansas,C-,1842.0,lv,0.06907039999999999,0.34281040000000007,0.48993320000000007,8.0,Online,13.0
Wisconsin,A-,470.0,lv,0.0688721,0.432678,0.4297063,13.0,Online,19.0
Georgia,A-,523.0,lv,0.068823,0.3892111,0.5015305,13.0,Online,19.0
New York,C-,1561.0,lv,0.06800160000000001,0.555071,0.3269379,6.0,Online,9.0
Colorado,B-,799.0,rv,0.06791230000000001,0.3890984,0.4277142,1.0,Phone,46.0
Utah,C+,820.0,lv,0.0678135,0.2578436,0.34777749999999996,7.0,Phone,50.0
North Dakota,B,66.0,lv,0.0677527,0.3217315,0.4618976,4.0,Online,20.0
Oregon,C-,660.0,lv,0.0676933,0.5026442,0.3406713,8.0,Online,13.0
Wisconsin,C-,1524.0,lv,0.0668377,0.41279340000000003,0.43000869999999997,8.0,Online,13.0
Texas,B,1026.0,lv,0.0660315,0.34902259999999996,0.5080315,4.0,Online,15.0
Oklahoma,B,249.0,lv,0.0657323,0.3221498,0.49226659999999994,4.0,Online,20.0
Michigan,C-,1400.0,lv,0.0654749,0.4150762,0.41692170000000006,6.0,Online,9.0
California,B,1208.0,lv,0.06523659999999999,0.5250308,0.31168359999999995,4.0,Online,15.0
Virginia,A-,685.0,lv,0.0650732,0.4696579000000001,0.3796011,13.0,Online,19.0
Minnesota,C-,671.0,lv,0.0650539,0.4527626,0.3801453,8.0,Online,13.0
Texas,C-,1940.0,lv,0.0648689,0.4051667,0.4566343,6.0,Online,9.0
Virginia,C-,2005.0,lv,0.0643986,0.46517590000000003,0.386605,6.0,Online,9.0
Pennsylvania,B-,949.0,lv,0.0642923,0.46422759999999996,0.42581990000000003,0.0,Phone,46.0
New Jersey,A-,795.0,lv,0.063946,0.5129640999999999,0.3353711,13.0,Online,19.0
Ohio,C-,1585.0,lv,0.0635341,0.3951023,0.4368385,6.0,Online,9.0
Ohio,A,889.0,rv,0.0628777,0.4042109,0.4130256,4.0,Phone,93.0
New Hampshire,B,990.0,lv,0.0623035,0.4691489,0.4015035,2.0,Online,88.0
Pennsylvania,A,834.0,rv,0.062274,0.46351559999999997,0.42137630000000004,4.0,Phone,93.0
Washington,A+,350.0,lv,0.0620509,0.4455548,0.2740434,4.0,Phone,87.0
Kentucky,B,398.0,lv,0.06203959999999999,0.37908159999999996,0.5161967,4.0,Online,20.0
Michigan,C-,1331.0,lv,0.061557799999999996,0.43594570000000005,0.389286,8.0,Online,23.0
Alaska,B+,500.0,lv,0.06152819999999999,0.32159190000000004,0.4405713,5.0,Phone,86.0
South Carolina,B,387.0,lv,0.06137669999999999,0.33987970000000006,0.5281788000000001,4.0,Online,20.0
Nevada,C-,1041.0,lv,0.0611117,0.422958,0.44927700000000004,8.0,Online,13.0
Pennsylvania,B+,496.0,lv,0.060471699999999996,0.46645899999999996,0.44929749999999996,4.0,Phone,71.0
Utah,C-,1069.0,lv,0.06029119999999999,0.27216850000000004,0.32804279999999997,8.0,Online,13.0
Pennsylvania,B,1091.0,lv,0.060156600000000005,0.4693423,0.39446459999999994,3.0,Online,67.0
Pennsylvania,C-,2108.0,lv,0.0600793,0.4751936,0.40654870000000004,6.0,Online,9.0
New Hampshire,B,600.0,lv,0.0599636,0.4432201,0.3895562,2.0,Phone,64.0
Kansas,A-,349.0,lv,0.0593438,0.3479394,0.5021477999999999,20.0,Online,19.0
Alaska,B,500.0,lv,0.0590727,0.3249879,0.430357,2.0,Phone,71.0
Florida,C+,475.0,lv,0.058725099999999995,0.5000482,0.4898016,6.0,Phone,53.0
Florida,B,911.0,lv,0.0583605,0.40723109999999996,0.4645378,4.0,Online,15.0
South Carolina,A-,304.0,lv,0.0580237,0.42131820000000003,0.5192463,20.0,Online,19.0
Virginia,B,800.0,lv,0.05797130000000001,0.4583587,0.44378070000000003,2.0,Phone,68.0
Montana,B,125.0,lv,0.057873400000000005,0.42916309999999996,0.4306733,4.0,Online,20.0
North Carolina,C-,1191.0,lv,0.057637,0.4460654,0.416832,8.0,Online,23.0
Arizona,C-,1028.0,lv,0.057504599999999996,0.39592750000000004,0.45966,8.0,Online,23.0
Kansas,B,286.0,lv,0.057403499999999996,0.4332798,0.3776664,4.0,Online,20.0
Georgia,A,628.0,lv,0.0567957,0.4243327,0.47984759999999993,2.0,Phone,100.0
Illinois,C+,800.0,lv,0.056475199999999996,0.4959395,0.34028259999999994,3.0,Phone,96.0
Oregon,B,470.0,lv,0.0564317,0.5245515000000001,0.3174636,4.0,Online,20.0
Louisiana,A-,459.0,lv,0.05641569999999999,0.3414857,0.5268494,20.0,Online,19.0
Nebraska,A-,207.0,lv,0.056363699999999996,0.32214209999999993,0.4726191,20.0,Online,19.0
New Hampshire,A-,179.0,lv,0.0563494,0.4229483,0.39837740000000005,20.0,Online,19.0
North Carolina,B,800.0,lv,0.056288,0.45106949999999996,0.46158340000000003,2.0,Phone,71.0
Connecticut,B,344.0,lv,0.0561764,0.45102420000000004,0.4158765,4.0,Online,20.0
North Carolina,C-,2001.0,lv,0.05589580000000001,0.46329349999999997,0.43778599999999995,8.0,Online,13.0
Connecticut,A-,437.0,lv,0.055614199999999996,0.5095164000000001,0.3635573,20.0,Online,19.0
Idaho,C+,602.0,lv,0.0554192,0.2430534,0.4722829,13.0,Phone,69.0
California,C-,2264.0,lv,0.05510840000000001,0.5350672,0.2969502,6.0,Online,9.0
Georgia,C-,2517.0,lv,0.0550835,0.4253611,0.4560167,6.0,Online,9.0
Georgia,A-,847.0,rv,0.055048400000000004,0.4375224,0.4416656,3.0,Phone,96.0
Mississippi,A-,171.0,lv,0.054790599999999995,0.3596178,0.5317849,20.0,Online,19.0
Iowa,B,424.0,lv,0.0546448,0.38949729999999994,0.4079081,4.0,Online,20.0
Idaho,A-,171.0,lv,0.054336199999999994,0.32051520000000006,0.5064529,20.0,Online,19.0
Arizona,C-,1752.0,lv,0.05432530000000001,0.4028682,0.4396761,8.0,Online,13.0
Colorado,C,500.0,lv,0.0542751,0.42843800000000004,0.39289409999999997,2.0,Phone,69.0
Alabama,B,445.0,lv,0.054225,0.2847535,0.6102048000000001,4.0,Online,20.0
New York,A-,434.0,lv,0.0539639,0.5131011999999999,0.2830208,6.0,Online,26.0
Oklahoma,A-,381.0,lv,0.0538075,0.3333939,0.5129903,20.0,Online,19.0
Nevada,C+,800.0,lv,0.053611599999999995,0.41620759999999996,0.44624600000000003,2.0,Phone,51.0
Arkansas,A-,283.0,lv,0.0535355,0.3266373,0.5375045,20.0,Online,19.0
Tennessee,B,401.0,lv,0.053378499999999995,0.3167979,0.5256699,4.0,Online,20.0
Virginia,B-,1003.0,lv,0.0533585,0.42060600000000004,0.37627720000000003,8.0,Phone,46.0
